y,x1,x2,x3,x4,x5,x6
-1.1403,0.024095,0.18032,0.01206,-0.052922,-0.059768,-0.089384
1.7985,0.0070456,0.024957,-0.022847,-0.10103,0.13459,-0.50827
-0.69383,0.03791,0.26442,0.018859,-0.24539,-0.026101,0.094953
-1.7267,-0.034537,-0.13886,-0.00026884,-0.49478,-0.19657,0.59045
0.37835,0.033393,0.27293,0.019444,-0.047196,-0.023139,0.013421
1.2646,0.044809,0.21632,0.0024231,-0.034135,0.22227,-0.12461
-0.62391,0.019984,-0.16483,-0.025304,0.080742,0.094885,-0.1689
-2.074,-0.083576,-0.27082,-0.010226,0.15912,-0.13034,0.26903
1.1899,-0.029349,-0.48527,-0.056333,0.40335,0.34909,-1.4974
0.16543,-0.028773,-0.023444,0.0010905,0.1406,0.1053,-0.51408
0.69711,0.024182,-0.071946,0.010766,-0.26426,-0.079072,-0.3823
-1.1781,-0.019111,-0.19849,-0.0077082,0.10318,-0.20365,0.089826
2.3968,0.019401,-0.069143,0.010893,0.22311,0.024317,0.21393
-0.11898,-0.033379,0.35461,0.018471,-0.14273,-0.07481,-0.12631
0.93121,0.056509,0.18781,-0.0076761,0.37549,0.18031,-0.4575
-0.8213,-0.015727,0.029476,-0.004761,0.0055373,0.094884,-0.079788
0.07213,-0.029046,-0.073185,-0.0050213,-0.040224,0.013649,0.16566
-1.5988,-0.010628,0.022688,0.005775,-0.14436,-0.092021,-0.46761
-0.17381,0.028167,0.41053,0.035758,-0.33152,-0.1128,0.4715
2.3885,0.012472,0.24825,0.0124,-0.13262,0.11382,0.21645
0.60227,-0.061158,-0.51293,-0.024092,0.4396,0.076524,0.36562
1.67,0.024374,0.040818,0.024548,0.1245,0.15546,0.16146
-1.1388,-0.1009,-0.35988,-0.012096,0.058345,0.0056345,-0.38143
-1.2824,-0.002939,0.087019,0.004463,-0.27865,-0.14008,0.42731
-0.40363,-0.11419,-0.68604,-0.036935,0.0096313,0.12639,-0.18848
-0.81865,-0.064786,-0.41244,-0.0039088,-0.15388,-0.036577,0.0047213
-1.3319,0.010357,-0.0088699,-0.04095,0.15887,0.032692,-0.55416
0.27451,0.022343,0.21434,-0.0021998,0.087494,0.087595,0.36682
0.18589,-0.02576,0.1043,0.02454,-0.27698,0.032308,-0.13103
-0.82692,-0.020542,-0.011341,1.06E-05,0.23943,0.033411,0.0013047
0.1715,-0.0031704,-0.17105,0.010842,-0.19064,-0.12385,0.9722
0.97139,0.022249,-0.23104,0.022848,-0.021571,0.034745,-0.96023
0.7889,0.017882,0.42279,0.033597,-0.06776,0.15366,-0.0016482
1.0627,0.063454,0.62992,0.021458,-0.22756,-0.061532,0.65088
-1.0464,-0.029559,-0.32972,-0.01288,0.066094,-0.091644,0.51835
-1.7879,0.031129,-0.051053,-0.019508,-0.29963,-0.26209,0.28117
-0.07737,0.00089945,0.027764,-0.011156,0.037037,0.054797,-0.077273
-0.92047,0.023898,0.11062,0.0051768,-0.18178,-0.028962,-0.23199
-0.96609,-0.10573,-0.13484,-0.031524,0.32996,0.24205,-0.40708
0.11084,0.020702,0.5013,0.018314,0.15773,0.13652,-0.33289
0.50076,-0.0085191,-0.27173,-0.057676,0.7414,0.13039,0.6443
0.54202,0.061992,-0.069799,0.026847,0.045183,-0.0088474,0.075408
-0.93621,-0.039867,-0.28593,0.020776,-0.24421,0.074729,-0.085105
2.4834,0.048269,0.55999,0.011077,-0.029565,-0.069307,0.30176
-0.39078,-0.0067774,-0.55901,-0.062602,0.42331,0.22284,-0.64923
-1.0567,-0.034985,0.014592,0.045886,-0.38255,-0.29604,0.50251
2.0537,0.0032977,-0.28517,-0.027496,0.36927,0.13765,-0.079468
-0.90835,-0.069835,-0.35656,-0.038581,0.2195,0.01916,-0.61148
-0.99715,-0.033032,-0.52301,-0.027365,-0.22999,0.092577,-0.26582
-1.7986,0.026434,0.15013,-0.018442,-0.1368,-0.27832,0.13253
-1.5183,-0.018783,0.10103,0.027384,-0.54915,-0.27439,0.066558
-0.98836,0.024048,0.14952,0.013997,-0.11518,0.043299,-0.52836
-1.9176,-0.090151,-0.36869,0.012769,0.0039564,0.031005,-0.11207
-1.1275,-0.029783,0.091773,-0.016982,0.33079,0.016141,-0.52114
0.17761,-0.0090213,0.30646,0.04403,0.043413,0.15082,0.018998
-1.5511,-0.025108,0.13659,0.0544,-0.20978,-0.18368,0.28459
0.68475,-0.0273,0.04249,0.0082824,-0.20166,-0.15887,0.27791
1.0966,0.00023189,0.14115,0.016066,-0.24071,-0.24856,0.64574
0.97708,0.042501,0.92792,0.062425,-0.078419,-0.060342,0.046161
-1.2184,0.024723,0.14184,0.0019433,-0.35487,-0.16089,-0.29605
-0.78964,0.013777,-0.021526,0.016473,-0.23894,-0.24534,0.24512
2.0079,-0.020897,-0.44873,-0.037342,0.4248,0.10141,0.3074
-1.1516,-0.054813,-0.30732,0.0062147,-0.14866,-0.079038,0.01577
0.95544,-0.0080215,0.5383,0.053678,-0.47867,-0.34814,0.66289
-1.1718,-0.053958,-0.40833,-0.024538,0.11686,-0.11516,0.86758
-0.38834,0.00010593,-0.24921,-0.030679,-0.090498,-0.071832,-0.2383
-0.03084,-0.031204,-0.17875,-0.0029443,-0.13983,0.01548,0.34034
0.36624,0.020309,0.21603,0.05295,-0.12098,0.13829,0.24199
-1.2148,-0.053596,0.18786,0.034346,0.0043384,-0.014684,-0.16143
-0.40583,0.042773,0.43661,0.034549,-0.4345,-0.10208,0.50882
2.0859,-0.056542,0.51005,-0.011296,0.26034,0.13091,-0.71302
-0.77499,0.055466,0.4089,0.0074116,-0.2534,-0.0081098,0.025901
-0.54817,-0.016518,-0.076416,0.01919,-0.018573,-0.057757,-0.17412
2.2071,0.001406,0.14851,0.015807,0.15712,0.079659,0.022427
-0.55201,-0.029916,-0.18427,0.0034522,-0.17289,-0.14975,0.11032
-0.92116,-0.047794,-0.1559,-0.00057964,-0.33749,-0.22329,0.7144
2.3851,-0.010945,-0.19745,-0.0023679,0.22039,0.10514,0.13031
2.2392,-0.036317,-0.032218,-0.023734,0.29954,0.12162,0.17427
-2.2928,0.0017815,-0.41324,0.0077843,-0.068855,-0.013701,-0.24117
-0.65247,-0.035946,-0.41131,-0.041304,0.20447,0.14393,0.085446
-1.1484,-0.0011989,0.24184,0.013244,-0.18312,-0.049809,-0.087196
-1.5743,-0.031375,0.16149,-0.020321,-0.21993,-0.097759,-0.37832
0.22547,0.020458,-0.091454,0.0072889,0.2141,0.17189,-0.76697
-1.4126,-0.031222,-0.11913,-0.011294,-0.35735,-0.097237,0.014249
-0.46837,-0.088509,-0.12292,-3.74E-05,-0.34931,-0.076928,0.16128
-0.57603,0.070237,0.45803,0.017551,-0.19591,-0.030823,-0.36217
-0.60349,-0.112,-0.50706,-0.024291,-0.13444,-0.16494,0.97258
-1.8027,-0.020952,-0.11984,-0.025035,-0.20573,-0.23684,0.51391
0.64974,0.016995,0.28792,0.02033,0.27475,0.27505,-0.75475
2.4191,0.0086399,-0.19156,-0.014352,0.36897,0.073672,0.51191
1.5094,-0.013424,0.26276,-0.0053933,-0.046145,-0.13595,0.41158
1.7995,0.0061233,0.019164,-0.039093,0.47223,0.22954,-0.14374
0.42153,0.054293,0.5122,0.017411,-0.28398,-0.081043,0.53491
-0.8227,-0.093756,-0.59206,-0.037946,0.06751,-0.012022,0.071223
1.7853,0.061691,0.39165,0.016668,-0.24495,-0.21958,0.37297
-1.9655,-0.02293,-0.19855,-0.019609,-0.089788,-0.1253,0.23668
1.3876,0.033359,0.087413,0.021101,-0.46258,-0.12215,0.68308
2.1868,-0.031644,-0.051125,-0.036397,0.62447,0.1956,-0.73502
-0.88427,-0.015318,-0.36411,-0.033292,0.2666,0.058273,-0.2088
0.066963,-0.08663,0.24871,-0.015968,0.18346,0.22247,-0.90994
0.020677,0.071271,0.51978,0.012002,-0.1373,-0.1218,0.71001
-0.52119,-0.048327,-0.27561,-0.029559,-0.049768,0.055206,0.049885
-1.3398,-0.061519,-0.055419,0.00023522,-0.017212,-0.084629,-0.26489
0.35678,0.026341,-0.079635,-0.037359,0.60009,0.34345,-1.2616
-1.0302,-0.086086,-0.44314,-0.001103,-0.17473,-0.16054,0.61175
-0.76311,-0.016218,-0.26478,-0.030982,-0.090168,-0.064285,-0.11967
0.67152,-0.017326,-0.40143,-0.032653,0.64412,0.20254,-0.49635
-0.42471,-0.033986,0.04774,0.010965,0.13001,0.076325,0.040465
1.2104,-0.051691,0.067319,0.018909,-0.1283,-0.049052,-0.17419
2.172,0.0039178,-0.081289,-0.017561,0.30873,0.13604,-0.21983
-0.15877,0.0419,-0.28752,-0.012153,0.057987,0.030003,-0.21462
-0.71812,0.0038834,-0.25796,-0.01865,0.3825,0.033106,-0.34872
0.57417,0.026121,-0.16635,0.0010738,-0.0015251,0.13418,-0.17058
-1.9398,-0.035096,-0.48138,-0.0093679,0.0058692,-0.0054665,-0.3467
2.5119,0.0083078,-0.15814,-0.030833,0.27973,0.22338,-0.12622
0.73337,0.080597,0.41796,0.020496,-0.11422,-0.012754,0.46723
0.63288,0.044721,0.080768,-0.019896,0.35511,0.18014,-0.058394
-0.89261,-0.082095,-0.25556,0.012227,-0.030081,-0.18223,0.40415
0.49054,0.061175,0.30541,0.0039222,0.079911,0.059361,-0.61601
-0.46182,0.095048,0.5387,0.06226,-0.34975,-0.21082,0.19328
-1.05,-0.034786,-0.54145,-0.0093092,-0.0021253,0.08824,0.12026
-0.17179,0.060206,0.52389,0.0098433,-0.13807,-0.12584,0.18728
1.8966,0.019951,-0.32305,-0.060545,0.37093,0.22894,-0.12604
-0.82106,-0.026327,-0.14692,-0.014094,0.35558,0.22726,-0.15157
-0.036217,0.00078736,0.086469,-0.010444,0.088852,0.036626,0.20559
-1.8807,-0.097145,-0.20333,-0.021864,-0.12812,0.039869,-0.35027
-0.70126,-0.023775,-0.17615,-0.016782,-0.11673,-0.13993,0.9086
-1.4673,-0.032508,0.13153,0.020009,-0.020955,-0.29633,0.24769
-0.7523,0.021571,-0.10193,-0.0092981,0.2017,0.0074821,-0.31092
-0.9144,-0.015749,-0.11522,-0.0088067,-0.031315,-0.095685,0.49504
0.3055,0.046356,0.19789,0.034898,-0.27574,-0.12685,0.53725
0.75715,-0.07988,0.10051,0.02844,-0.25413,-0.13149,0.31233
-0.35256,-0.025216,-0.2043,0.0052662,-0.0023838,0.029221,0.084824
0.4712,0.0028639,-0.029976,-0.034622,0.22451,-0.061181,0.48509
-1.1021,0.0022794,-0.33668,-0.0026491,0.29338,-0.13608,-0.41839
0.9352,0.063321,0.051143,0.034243,-0.29529,-0.291,0.19941
0.58538,-0.0034925,-0.72424,-0.00091981,0.41158,0.060243,-0.65225
-1.1685,0.011166,0.29257,0.04925,-0.47359,-0.29037,0.19759
-0.1639,0.012414,0.23695,0.0051687,0.28812,0.053695,0.10667
-0.12749,0.044595,0.19849,-0.022407,-0.089815,0.057921,0.064622
2.7158,-0.041819,0.26787,0.0039389,0.20471,0.13488,-0.010962
-0.13538,0.0010903,-0.13642,0.050858,-0.40575,-0.02443,0.42141
-0.4164,-0.027102,-0.36678,-0.0344,0.46072,0.12531,-0.23218
-0.91282,0.015254,-0.06792,0.017318,-0.11547,-0.011013,-0.18439
-2.4106,-0.0081084,0.077298,0.0088862,-0.34779,-0.14046,0.15494
-1.1134,-0.081996,-0.49358,-0.032178,0.047038,0.14703,-0.6404
2.4247,0.048063,0.0099579,-0.013948,0.33999,0.29651,-0.86704
-1.0495,0.028629,-0.15022,-0.00096168,0.072584,0.21039,-1.1433
1.6052,0.068864,0.26294,0.0039427,-0.0012263,0.1455,-0.028071
0.67222,0.066965,0.093411,-0.01344,0.38415,0.2243,-0.60536
-1.1934,0.037694,0.58536,0.04652,-0.33342,-0.091388,-0.2532
-0.67589,-0.093747,-0.44468,-0.0082896,-0.058566,0.011489,-0.12529
1.1695,0.019866,0.28788,0.016128,-0.12474,-0.16456,0.035824
0.59257,0.035197,-0.058068,0.040002,-0.41109,-0.37044,0.90256
2.1057,0.044569,-0.081917,-0.017851,0.041683,0.033357,0.43205
2.4114,0.036698,0.21098,0.021245,0.02778,0.073491,0.1349
2.2671,0.095656,0.34904,0.03999,-0.20955,-0.0061654,0.33442
-0.80423,0.050252,0.14977,0.0081886,-0.029173,-0.13024,-0.10198
-0.4526,-0.016628,0.13331,-0.0073884,-0.033304,0.059633,-0.14856
-2.0756,0.047581,0.33921,0.03927,-0.3469,-0.25185,-0.054991
-0.40112,0.028386,0.34138,0.032966,-0.32172,-0.21542,0.77945
-0.48928,-0.0044195,0.11737,0.02862,-0.18389,-0.28794,0.12604
1.1603,-0.040162,-0.13891,-0.0036957,-0.026968,-0.01226,0.19692
-1.5453,0.022804,-0.27699,0.0040969,-0.12317,-0.17934,0.1549
-1.4529,0.023181,-0.21633,0.0023986,-0.076254,-0.055105,-0.75166
-1.1572,0.068883,0.34317,0.036643,-0.28253,-0.13111,0.05693
0.82957,0.0073541,-0.015688,-0.010057,0.18001,0.12319,-0.2724
-0.86249,-0.024372,-0.53726,-0.014851,-0.049334,-0.17366,0.48268
1.408,0.050278,0.30699,0.048397,-0.28755,-0.010989,-0.58534
1.3505,-0.039272,-0.17651,0.0055404,-0.25364,0.1246,-0.19265
0.92964,0.061805,0.36069,0.020191,-0.055462,0.18608,-0.25625
0.81341,0.065714,0.29984,0.055754,-0.33221,0.11433,0.22704
2.4009,0.031009,0.38568,-0.0011126,0.055445,-0.052486,0.27945
1.6675,-0.038791,-0.28381,-0.041271,0.36935,-0.0030321,0.28992
-0.17608,-0.029717,-0.31925,-0.03565,0.10512,0.065534,-0.012003
-1.3438,0.0029496,0.217,0.035822,-0.4395,-0.24911,0.095002
-0.18282,-0.018094,-0.078958,0.016643,-0.17107,0.054763,0.027325
1.6225,0.03761,0.035834,-0.026774,0.38119,0.27565,-0.43319
-1.2662,-0.061727,-0.11682,0.020859,-0.074036,-0.052907,0.5166
-0.22554,0.055243,0.29957,0.054673,-0.47226,-0.24119,0.48338
-0.44,-0.024542,0.12703,-0.0055896,-0.017605,0.096776,0.038085
0.62251,0.059889,0.62965,0.074169,-0.52036,0.008385,-0.2268
-1.0522,-0.0098153,-0.35324,-0.004536,0.21205,0.13694,-0.23989
-1.8919,-0.02496,-0.41515,-0.040712,0.27605,-0.08935,-0.17902
-0.7865,-0.0065719,0.25527,0.040627,-0.63925,-0.27177,0.28314
0.24121,-0.10165,-0.31481,-0.023918,0.34779,0.20281,0.037078
-0.6392,0.040947,-0.42796,-0.029384,0.23475,0.23674,-0.74881
0.37409,0.018498,0.29496,0.010081,0.1083,0.080863,-0.1235
-0.81928,-0.0079194,-0.1475,-0.017363,0.16263,-0.024553,0.52717
-0.47867,0.041426,0.056468,0.018532,-0.044198,-0.0087311,0.038197
0.2729,0.0030851,-0.21575,-0.034461,0.30577,0.14987,-0.40839
0.29224,0.0027436,0.44002,0.038521,-0.27727,-0.05451,0.13843
0.25562,0.060643,0.45259,0.02044,-0.10153,0.12297,-0.082347
0.34844,-0.0089209,-0.32237,-0.036,0.14326,-0.060855,0.7079
-0.36153,0.074419,0.57441,0.02031,-0.25178,0.020799,-0.3254
-0.94588,-0.090664,0.10778,0.021696,-0.11615,-0.092491,0.22795
0.0060525,0.0039139,-0.21274,-0.018246,0.093435,0.1106,0.3548
-1.3157,-0.097496,-0.49596,0.0039873,-0.052639,-0.18284,0.66271
-1.3632,-0.066363,-0.68944,-0.030708,0.48702,0.10834,-0.93067
-0.63564,-0.0029932,0.0069365,-0.032301,0.024298,-0.098855,-0.48113
1.0342,0.056694,0.4292,0.023493,-0.035761,-0.16689,1.1512
0.49525,0.042454,0.10347,0.0016727,0.006218,-0.055334,0.014376
-0.31298,-0.008526,-0.21682,-0.026612,0.073587,0.14979,-0.02019
2.0857,0.05114,0.42643,0.0077906,-0.31952,0.10253,0.064283
0.41008,-0.019014,0.044499,0.012333,0.29637,0.28705,-0.30174
-0.31207,0.072012,0.36135,0.054521,-0.041917,-0.075552,-0.041157
1.189,0.032759,0.13625,0.042451,-0.36338,-0.10232,-0.36057
0.40446,0.054466,0.28862,0.013837,-0.11635,0.091602,0.42026
-0.82109,0.031051,0.054294,0.010445,-0.022057,0.10795,-0.88822
2.1434,0.044142,0.30627,0.011428,0.051136,0.027012,-0.21343
-0.058697,-0.06131,-0.2055,-0.037968,0.36457,0.23914,-0.14689
0.29741,0.061805,0.29149,0.025381,-0.20756,-0.15609,0.31766
-0.41843,0.057992,0.4057,0.022098,-0.28986,-0.13243,0.17138
2.0893,0.053242,0.44458,0.020284,-0.38445,-0.0079811,0.47435
0.30055,-0.014612,-0.20501,0.0050908,-0.20769,0.10606,-0.0084401
-1.7573,0.014319,-0.38548,-0.0063595,0.12533,-0.068439,-0.6012
1.0551,0.022264,0.048826,-0.02024,0.12784,0.19321,0.17475
0.98085,0.010813,0.42991,0.038811,-0.2548,-0.01351,-0.75522
0.36621,0.0081856,-0.09447,-0.018602,-0.025554,-0.048812,0.60448
-0.67764,0.055298,0.45868,-0.0043519,-0.052033,0.04554,-0.36124
0.03684,0.054742,-0.014783,-0.0029237,-0.18828,0.0099481,0.1418
2.2759,0.047941,0.54328,0.029393,-0.13796,-0.073828,0.37337
0.69508,-0.06849,-0.30495,-0.0043075,-0.21141,-0.0071124,-0.038415
-0.5459,-0.013734,-0.1792,-0.012837,0.091514,-0.0011349,0.34251
2.2388,-0.0014747,-0.39977,-0.018548,0.26544,0.19713,0.0012105
0.080891,-0.041279,0.0031601,-0.015239,-0.28465,-0.099807,0.73321
0.40645,0.028515,0.044567,0.035898,-0.12591,0.075579,-0.24483
-1.2132,-0.095036,-0.60593,-0.052939,0.51436,0.21842,-0.35057
-1.6597,0.02238,0.39211,0.018843,-0.28742,-0.15825,-0.116
-1.0338,0.0042634,0.06624,-0.013248,0.021119,-0.17588,-0.42019
0.6436,-0.065696,-0.20472,-0.011892,-0.097253,-0.24964,0.77415
0.8606,0.057174,0.27929,0.023633,0.063036,0.063715,-0.4344
-0.28017,0.030153,0.16428,-0.0023371,-0.027266,-0.16572,0.34103
-1.5095,0.049825,0.097687,-0.0034628,-0.091055,-0.21598,-0.36102
2.4038,0.009354,0.28034,-0.0082103,0.18896,0.024667,0.33297
0.51347,-0.058617,0.12111,0.046456,-0.26449,-0.086889,0.99346
-1.0257,-0.00013819,-0.33184,-0.026659,-0.069533,-0.086863,-0.031964
2.1817,0.085985,0.29164,0.034559,-0.16838,0.022531,-0.17954
-2.2872,-0.025198,-0.55832,-0.034497,0.072078,0.049576,-0.22399
-0.53376,-0.045526,-0.06928,0.013845,0.070579,0.11884,-0.057919
1.0286,0.021269,0.31057,-0.003071,0.34332,0.068292,0.13977
-0.46091,-0.024029,0.054111,0.012282,0.17083,0.042168,0.077987
0.87202,0.0078968,0.10567,0.014892,-0.22721,-0.15714,-0.29299
0.83836,-0.0036983,0.10873,-0.0033278,0.4153,0.28525,-0.49986
-0.95219,-0.078612,-0.61924,-0.04313,-0.033657,-0.12686,0.65577
2.1281,-0.045,0.21789,-0.0096509,0.23802,0.010963,0.22618
-0.74127,-0.019207,0.13535,-0.0081463,-0.11351,0.023819,0.29717
1.7453,0.021144,0.27538,0.02829,-0.30549,0.012758,0.21674
2.3752,0.022122,-0.31937,-0.063739,0.35079,0.1562,0.46137
-0.14753,-0.012868,-0.012047,-0.0079686,-0.21139,0.077549,-0.26565
-1.0187,-0.084762,0.070528,0.013705,-0.14533,-0.11806,0.27985
1.0933,0.053197,0.13847,0.013551,0.10122,-0.022086,0.79592
0.46869,-0.04861,-0.11492,-0.0093087,-0.18959,-0.16915,0.39289
-0.275,-0.021009,-0.53465,-0.031716,0.44213,0.11508,-0.39438
2.1527,0.013608,0.38622,0.0093382,-0.10657,0.1585,-0.64417
1.0113,-0.031292,0.064177,-0.0013912,0.24781,0.03896,0.83649
0.44373,0.0075633,-0.35765,-0.022349,-0.12382,-0.16854,0.34491
2.2999,-0.021869,-0.19461,-0.028147,0.45289,0.057257,0.36809
2.3163,0.089714,-0.031071,-0.020844,0.059098,0.10646,-0.33322
-2.2622,-0.0029032,-0.017361,0.023009,-0.20363,-0.09095,-0.22419
0.16791,-0.041787,-0.088517,-0.011773,0.20566,0.14487,-0.40726
-1.0649,0.039393,0.2955,-0.040748,0.14131,0.12838,-0.26162
0.13485,-0.033252,-0.41694,-0.047255,0.2093,0.11812,0.0095998
0.65941,0.081668,0.41171,-0.0046351,0.31154,0.0066432,0.098315
0.5467,0.020579,-0.12897,1.80E-05,-0.25982,0.0091574,-0.65159
1.0704,0.040943,0.42205,0.031241,0.030372,0.015267,0.33402
-0.66419,-0.084306,-0.31933,0.00011498,0.31308,0.046208,-0.83962
-2.0848,-0.06553,-0.57377,-0.020549,0.23558,0.059792,-0.15287
-0.27071,0.084985,1.1888,0.069326,-0.59933,-0.32878,0.46093
0.23018,0.085491,0.46038,0.0071882,-0.19217,-0.1607,-0.070249
-1.3744,-0.035074,-0.44993,-0.018162,0.12403,0.018739,-0.55621
-0.71181,-0.0091542,0.26165,0.024652,-0.2481,-0.11392,0.9678
1.2628,-0.10732,-0.5572,-0.02408,0.33877,0.03573,0.37812
-0.41459,-0.060278,-0.53369,-0.04346,0.23986,0.29303,0.17338
-0.45665,-0.0677,-0.72423,-0.068948,0.6651,0.22621,-0.22876
-1.8348,-0.041882,0.31613,0.010554,-0.17593,-0.29909,0.24321
-0.082779,0.051173,0.15694,0.017233,-0.28759,-0.12107,0.10196
-0.90361,-0.0016419,-0.15804,0.0053431,0.024048,-0.020301,-0.15131
1.3219,-0.042402,-0.245,-0.01116,-0.037046,0.039759,0.10422
-1.0282,-0.0036935,-0.13048,-0.016876,-0.025537,-0.017487,-0.80666
1.5533,-0.047897,-0.51788,-0.02466,0.17023,0.11617,0.22881
-0.63809,0.034786,0.39681,0.02668,0.042251,-0.069833,-0.59152
-0.085467,-0.023762,0.097973,-0.0046269,-0.033056,0.089614,-0.28739
0.57577,0.067746,-0.080531,-0.010751,0.44557,0.24295,-0.39074
-1.1075,-0.022147,-0.32176,0.018929,0.23098,0.092503,-0.72228
0.76077,0.0032754,0.11679,-0.00085081,-0.018542,0.047239,0.028437
1.5996,0.038098,0.30809,0.01379,0.28024,0.01288,0.30504
0.022701,0.056361,0.44398,0.037199,-0.25598,0.026229,0.27184
0.93324,0.0854,0.61288,0.0080491,-0.09485,0.040409,0.021292
-0.5882,-0.049602,0.00086549,0.028561,-0.20155,-0.092028,-0.35638
-1.0695,-0.0017839,0.13627,0.032313,-0.37964,-0.15396,-0.20642
-1.2977,-0.03278,-0.55811,-0.045257,0.43614,0.13102,-0.4706
1.672,0.029681,0.012714,-0.031355,0.31924,0.39175,-0.79756
0.99596,-0.013923,-0.0047337,-0.022461,0.41848,0.40933,-0.89434
0.61553,-0.048527,0.14508,0.027782,-0.18069,-0.24484,1.3964
2.3024,0.0146,-0.055539,-0.013548,-0.089655,0.037041,0.83404
-3.0233,-0.003265,-0.049907,-0.0011464,-0.18097,-0.11428,-0.66531
-0.63407,0.0083351,-0.11593,0.033251,-0.19254,-0.19452,-0.11426
1.4917,-0.015588,-0.16231,-0.026624,-0.11146,0.18891,-0.51835
-0.93237,-0.070605,-0.0059124,-0.0013871,0.29462,0.10083,-0.34373
0.12609,0.020515,-0.28982,-0.019604,0.29387,0.054196,-0.10311
0.49211,0.0065695,-0.01338,0.0070425,0.03206,0.030121,0.071197
-0.83457,-0.0038286,-0.098662,-0.01348,0.15038,0.023455,0.22184
0.59508,0.03148,0.16746,-0.0039456,-0.055071,-0.050142,0.29822
-0.46293,-0.0048129,-0.10048,-0.017709,0.22199,0.11411,-0.10141
-0.84922,-0.042869,-0.19866,0.017396,-0.26978,-0.29687,0.79766
0.34777,0.044869,0.11689,-0.026964,0.16765,0.15986,-0.72478
0.23674,0.059887,0.38011,-0.00067771,0.3437,0.23979,-0.86585
0.75156,0.024957,0.25437,-0.0026024,0.073723,-0.048421,0.18029
0.37748,0.03574,0.47585,0.0082219,-0.1407,0.096835,0.22289
0.54157,-0.015387,-0.23842,-0.030554,0.040044,0.13952,0.10131
-1.3202,-0.015577,-0.29964,-0.043755,0.18123,0.195,-0.74689
-1.5471,-0.053402,-0.29801,-0.024859,0.078313,0.087158,-0.1708
-1.4621,-0.060128,-0.55497,-0.035828,0.1922,-0.091457,0.12767
-0.99199,-0.064107,-0.94157,-0.050794,0.31186,-0.040348,0.2857
0.17199,0.035585,0.43744,0.0070421,0.13364,0.15859,-0.27707
-1.7951,0.0099082,-0.35513,0.020026,-0.18404,-0.016691,-0.52995
-1.1516,-0.0071651,-0.34319,-0.010748,0.1224,0.1009,-0.088861
0.53958,0.066916,0.28339,0.0051676,0.097162,-0.03745,0.7267
2.4339,0.025456,0.28797,0.023445,0.16354,0.088396,-0.23235
0.65176,0.023196,0.31471,-0.00062812,-0.23237,0.10419,0.626
1.7587,-0.033798,0.2735,0.054142,-0.23503,0.11295,-0.66013
0.11506,-0.0031708,-0.51668,-0.0054466,0.22847,-0.05838,0.34233
1.2389,-0.017981,0.29067,0.03331,-0.51565,-0.10273,0.01896
-1.0588,-0.014741,0.0098948,0.025432,-0.37897,-0.097066,-0.39969
1.0656,0.054246,0.59434,0.026404,-0.35816,-0.21877,-0.32752
0.1632,0.023197,-0.0013253,-0.028322,0.062932,0.096732,-0.075134
-1.2892,0.031678,0.36654,0.00069148,0.057888,0.11586,-1.2819
-0.56409,0.02308,0.27777,0.022192,0.0092508,-0.055378,0.59623
-0.47375,-0.065867,-0.004966,0.0050313,-0.047798,-0.064196,0.13864
-0.43529,-0.0154,-0.078892,-0.0099392,-0.083429,-0.10193,0.91624
1.2632,-0.072021,-0.59402,-0.045916,0.10406,0.17209,0.15295
-0.33165,0.021662,0.23383,0.027936,0.01588,-0.026709,-0.51728
0.84398,0.066491,0.55473,0.022285,-0.10095,-0.096404,0.7745
-1.1894,-0.011013,-0.57624,-0.022341,0.11065,-0.061563,-0.022485
-1.9369,-0.088784,-0.47697,-1.96E-05,0.20807,0.08213,-0.4722
-1.0734,0.012495,0.0027281,0.011726,-0.17195,-0.097765,0.034533
-0.68126,0.0020258,-0.22745,-0.016084,0.017877,0.053006,-0.4079
2.1781,0.05456,-0.01835,0.030817,0.080984,0.05458,-0.021977
-0.66776,-0.053981,-0.29237,-0.02304,0.32516,0.26329,-0.72606
-1.197,-0.048335,-0.26987,0.017792,-0.2868,-0.077345,0.11521
-0.24216,0.043299,0.34206,0.035791,-0.50725,-0.080367,0.58812
-2.2755,0.0014437,-0.41046,-0.033168,0.29641,0.033189,-0.62225
-1.0817,-0.0078558,-0.60518,-0.027344,-0.16252,-0.14051,0.43912
1.116,-0.0073908,-0.13994,0.031928,-0.22401,-0.017804,-0.007429
0.14564,0.031312,-0.084974,0.016852,-0.18493,-0.20532,0.72651
-1.4018,-0.0039799,0.13094,-0.010732,0.0063711,-0.093751,0.08139
-0.040056,0.0099912,-0.51845,-0.027912,0.35905,0.23683,-0.77868
1.08,0.06393,0.31318,0.039313,-0.076271,0.057916,0.29637
-0.39776,-0.039834,-0.051741,0.0013299,-0.0096337,-0.094475,0.14002
-1.4461,-0.040722,0.12851,0.0095796,-0.24628,-0.0069865,-0.083812
-1.0425,-0.030043,0.14618,-0.0090059,-0.3098,-0.10631,0.98006
-0.46339,0.021699,0.14565,0.0029875,0.021635,-0.026261,0.11249
2.3973,-0.057087,-0.64341,-0.04612,0.65647,0.16712,0.49445
-1.2779,-0.050305,-0.13787,0.00066722,0.081331,0.032743,-0.044721
0.30505,0.0046664,-0.33872,-0.016895,0.036862,-0.024981,0.65361
-1.9308,-0.037888,-0.041682,4.49E-05,0.018394,-0.078949,-0.18647
1.7397,0.042134,0.49978,0.050823,-0.2843,-0.15302,0.48956
